Month,Place,Hour,Day,Crowd_level
January,Fee Counter,11,19,High
January,Bank,11,19,High
January,Admission Cell,11,19,Low
January,Library,12,19,Medium
January,Cafeteria,12,19,High
January,Lab,12,19,Medium
January,Fee Counter,12,19,High
January,Bank,12,19,High
January,Admission Cell,12,19,Low
January,Library,13,19,Low
January,Cafeteria,13,19,High
January,Lab,13,19,Medium
January,Fee Counter,13,19,High
January,Bank,13,19,High
January,Admission Cell,13,19,Low
January,Library,14,19,Low
January,Cafeteria,14,19,High
January,Lab,14,19,Low
January,Fee Counter,14,19,High
January,Bank,14,19,High
January,Admission Cell,14,19,Low
January,Library,15,19,Low
January,Cafeteria,15,19,Medium
January,Lab,15,19,Low
January,Fee Counter,15,19,High
January,Bank,15,19,High
January,Admission Cell,15,19,Low
January,Library,16,19,Low
January,Cafeteria,16,19,Low
January,Lab,16,19,Low
January,Fee Counter,16,19,High
January,Bank,16,19,High
January,Admission Cell,16,19,Low
January,Library,17,19,Low
January,Cafeteria,17,19,Low
January,Lab,17,19,Low
January,Fee Counter,17,19,High
January,Bank,17,19,High
January,Admission Cell,17,19,Low
January,Library,9,20,Low
January,Cafeteria,9,20,Low
January,Lab,9,20,Medium
January,Fee Counter,9,20,High
January,Bank,9,20,High
January,Admission Cell,9,20,Low
January,Library,10,20,Low
January,Cafeteria,10,20,Medium
January,Lab,10,20,Medium
January,Fee Counter,10,20,High
January,Bank,10,20,High
January,Admission Cell,10,20,Low
January,Library,11,20,Medium
January,Cafeteria,11,20,Medium
January,Lab,11,20,Medium
January,Fee Counter,11,20,High
January,Bank,11,20,High
January,Admission Cell,11,20,Low
January,Library,12,20,Medium
January,Cafeteria,12,20,High
January,Lab,12,20,Medium
January,Fee Counter,12,20,High
January,Bank,12,20,High
January,Admission Cell,12,20,Low
January,Library,13,20,Low
January,Cafeteria,13,20,High
January,Lab,13,20,Medium
January,Fee Counter,13,20,High
January,Bank,13,20,High
January,Admission Cell,13,20,Low
January,Library,14,20,Low
January,Cafeteria,14,20,High
January,Lab,14,20,Low
January,Fee Counter,14,20,High
January,Bank,14,20,High
January,Admission Cell,14,20,Low
January,Library,15,20,Low
January,Cafeteria,15,20,Medium
January,Lab,15,20,Low
January,Fee Counter,15,20,High
January,Bank,15,20,High
January,Admission Cell,15,20,Low
January,Library,16,20,Low
January,Cafeteria,16,20,Low
January,Lab,16,20,Low
January,Fee Counter,16,20,High
January,Bank,16,20,High
January,Admission Cell,16,20,Low
January,Library,17,20,Low
January,Cafeteria,17,20,Low
January,Lab,17,20,Low
January,Fee Counter,17,20,High
January,Bank,17,20,High
January,Admission Cell,17,20,Low
January,Library,9,21,Low
January,Cafeteria,9,21,Low
January,Lab,9,21,Medium
January,Fee Counter,9,21,High
January,Bank,9,21,High
January,Admission Cell,9,21,Low
January,Library,10,21,Low
January,Cafeteria,10,21,Medium
January,Lab,10,21,Medium
January,Fee Counter,10,21,High
January,Bank,10,21,High
January,Admission Cell,10,21,Low
January,Library,11,21,Medium
January,Cafeteria,11,21,Medium
January,Lab,11,21,Medium
January,Fee Counter,11,21,High
January,Bank,11,21,High
January,Admission Cell,11,21,Low
January,Library,12,21,Medium
January,Cafeteria,12,21,High
January,Lab,12,21,Medium
January,Fee Counter,12,21,High
January,Bank,12,21,High
January,Admission Cell,12,21,Low
January,Library,13,21,Low
January,Cafeteria,13,21,High
January,Lab,13,21,Medium
January,Fee Counter,13,21,High
January,Bank,13,21,High
January,Admission Cell,13,21,Low
January,Library,14,21,Low
January,Cafeteria,14,21,High
January,Lab,14,21,Low
January,Fee Counter,14,21,High
January,Bank,14,21,High
January,Admission Cell,14,21,Low
January,Library,15,21,Low
January,Cafeteria,15,21,Medium
January,Lab,15,21,Low
January,Fee Counter,15,21,High
January,Bank,15,21,High
January,Admission Cell,15,21,Low
January,Library,16,21,Low
January,Cafeteria,16,21,Low
January,Lab,16,21,Low
January,Fee Counter,16,21,High
January,Bank,16,21,High
January,Admission Cell,16,21,Low
January,Library,17,21,Low
January,Cafeteria,17,21,Low
January,Lab,17,21,Low
January,Fee Counter,17,21,High
January,Bank,17,21,High
January,Admission Cell,17,21,Low
January,Library,9,22,Low
January,Cafeteria,9,22,Low
January,Lab,9,22,Medium
January,Fee Counter,9,22,High
January,Bank,9,22,High
January,Admission Cell,9,22,Low
January,Library,10,22,Low
January,Cafeteria,10,22,Medium
January,Lab,10,22,Medium
January,Fee Counter,10,22,High
January,Bank,10,22,High
January,Admission Cell,10,22,Low
January,Library,11,22,Medium
January,Cafeteria,11,22,Medium
January,Lab,11,22,Medium
January,Fee Counter,11,22,High
January,Bank,11,22,High
January,Admission Cell,11,22,Low
January,Library,12,22,Medium
January,Cafeteria,12,22,High
January,Lab,12,22,Medium
January,Fee Counter,12,22,High
January,Bank,12,22,High
January,Admission Cell,12,22,Low
January,Library,13,22,Low
January,Cafeteria,13,22,High
January,Lab,13,22,Medium
January,Fee Counter,13,22,High
January,Bank,13,22,High
January,Admission Cell,13,22,Low
January,Library,14,22,Low
January,Cafeteria,14,22,High
January,Lab,14,22,Low
January,Fee Counter,14,22,High
January,Bank,14,22,High
January,Admission Cell,14,22,Low
January,Library,15,22,Low
January,Cafeteria,15,22,Medium
January,Lab,15,22,Low
January,Fee Counter,15,22,High
January,Bank,15,22,High
January,Admission Cell,15,22,Low
January,Library,16,22,Low
January,Cafeteria,16,22,Low
January,Lab,16,22,Low
January,Fee Counter,16,22,High
January,Bank,16,22,High
January,Admission Cell,16,22,Low
January,Library,17,22,Low
January,Cafeteria,17,22,Low
January,Lab,17,22,Low
January,Fee Counter,17,22,High
January,Bank,17,22,High
January,Admission Cell,17,22,Low
January,Library,9,23,Low
January,Cafeteria,9,23,Low
January,Lab,9,23,Medium
January,Fee Counter,9,23,High
January,Bank,9,23,High
January,Admission Cell,9,23,Low
January,Library,10,23,Low
January,Cafeteria,10,23,Medium
January,Lab,10,23,Medium
January,Fee Counter,10,23,High
January,Bank,10,23,High
January,Admission Cell,10,23,Low
January,Library,11,23,Medium
January,Cafeteria,11,23,Medium
January,Lab,11,23,Medium
January,Fee Counter,11,23,High
January,Bank,11,23,High
January,Admission Cell,11,23,Low
January,Library,12,23,Medium
January,Cafeteria,12,23,High
January,Lab,12,23,Medium
January,Fee Counter,12,23,High
January,Bank,12,23,High
January,Admission Cell,12,23,Low
January,Library,13,23,Low
January,Cafeteria,13,23,High
January,Lab,13,23,Medium
January,Fee Counter,13,23,High
January,Bank,13,23,High
January,Admission Cell,13,23,Low
January,Library,14,23,Low
January,Cafeteria,14,23,High
January,Lab,14,23,Low
January,Fee Counter,14,23,High
January,Bank,14,23,High
January,Admission Cell,14,23,Low
January,Library,15,23,Low
January,Cafeteria,15,23,Medium
January,Lab,15,23,Low
January,Fee Counter,15,23,High
January,Bank,15,23,High
January,Admission Cell,15,23,Low
January,Library,16,23,Low
January,Cafeteria,16,23,Low
January,Lab,16,23,Low
January,Fee Counter,16,23,High
January,Bank,16,23,High
January,Admission Cell,16,23,Low
January,Library,17,23,Low
January,Cafeteria,17,23,Low
January,Lab,17,23,Low
January,Fee Counter,17,23,High
January,Bank,17,23,High
January,Admission Cell,17,23,Low
January,Library,9,24,Low
January,Cafeteria,9,24,Low
January,Lab,9,24,Medium
January,Fee Counter,9,24,High
January,Bank,9,24,High
January,Admission Cell,9,24,Low
January,Library,10,24,Low
January,Cafeteria,10,24,Medium
January,Lab,10,24,Medium
January,Fee Counter,10,24,High
January,Bank,10,24,High
January,Admission Cell,10,24,Low
January,Library,11,24,Medium
January,Cafeteria,11,24,Medium
January,Lab,11,24,Medium
January,Fee Counter,11,24,High
January,Bank,11,24,High
January,Admission Cell,11,24,Low
January,Library,12,24,Medium
January,Cafeteria,12,24,High
January,Lab,12,24,Medium
January,Fee Counter,12,24,High
January,Bank,12,24,High
January,Admission Cell,12,24,Low
January,Library,13,24,Low
January,Cafeteria,13,24,High
January,Lab,13,24,Medium
January,Fee Counter,13,24,High
January,Bank,13,24,High
January,Admission Cell,13,24,Low
January,Library,14,24,Low
January,Cafeteria,14,24,High
January,Lab,14,24,Low
January,Fee Counter,14,24,High
January,Bank,14,24,High
January,Admission Cell,14,24,Low
January,Library,15,24,Low
January,Cafeteria,15,24,Medium
January,Lab,15,24,Low
January,Fee Counter,15,24,High
January,Bank,15,24,High
January,Admission Cell,15,24,Low
January,Library,16,24,Low
January,Cafeteria,16,24,Low
January,Lab,16,24,Low
January,Fee Counter,16,24,High
January,Bank,16,24,High
January,Admission Cell,16,24,Low
January,Library,17,24,Low
January,Cafeteria,17,24,Low
January,Lab,17,24,Low
January,Fee Counter,17,24,High
January,Bank,17,24,High
January,Admission Cell,17,24,Low
January,Library,9,25,Low
January,Cafeteria,9,25,Low
January,Lab,9,25,Medium
January,Fee Counter,9,25,High
January,Bank,9,25,High
January,Admission Cell,9,25,Low
January,Library,10,25,Low
January,Cafeteria,10,25,Medium
January,Lab,10,25,Medium
January,Fee Counter,10,25,High
January,Bank,10,25,High
January,Admission Cell,10,25,Low
January,Library,11,25,Medium
January,Cafeteria,11,25,Medium
January,Lab,11,25,Medium
January,Fee Counter,11,25,High
January,Bank,11,25,High
January,Admission Cell,11,25,Low
January,Library,12,25,Medium
January,Cafeteria,12,25,High
January,Lab,12,25,Medium
January,Fee Counter,12,25,High
January,Bank,12,25,High
January,Admission Cell,12,25,Low
January,Library,13,25,Low
January,Cafeteria,13,25,High
January,Lab,13,25,Medium
January,Fee Counter,13,25,High
January,Bank,13,25,High
January,Admission Cell,13,25,Low
January,Library,14,25,Low
January,Cafeteria,14,25,High
January,Lab,14,25,Low
January,Fee Counter,14,25,High
January,Bank,14,25,High
January,Admission Cell,14,25,Low
January,Library,15,25,Low
January,Cafeteria,15,25,Medium
January,Lab,15,25,Low
January,Fee Counter,15,25,High
January,Bank,15,25,High
January,Admission Cell,15,25,Low
January,Library,16,25,Low
January,Cafeteria,16,25,Low
January,Lab,16,25,Low
January,Fee Counter,16,25,High
January,Bank,16,25,High
January,Admission Cell,16,25,Low
January,Library,17,25,Low
January,Cafeteria,17,25,Low
January,Lab,17,25,Low
January,Fee Counter,17,25,High
January,Bank,17,25,High
January,Admission Cell,17,25,Low
January,Library,9,26,Low
January,Cafeteria,9,26,Low
January,Lab,9,26,Medium
January,Fee Counter,9,26,High
January,Bank,9,26,High
January,Admission Cell,9,26,Low
January,Library,10,26,Low
January,Cafeteria,10,26,Medium
January,Lab,10,26,Medium
January,Fee Counter,10,26,High
January,Bank,10,26,High
January,Admission Cell,10,26,Low
January,Library,11,26,Medium
January,Cafeteria,11,26,Medium
January,Lab,11,26,Medium
January,Fee Counter,11,26,High
January,Bank,11,26,High
January,Admission Cell,11,26,Low
January,Library,12,26,Medium
January,Cafeteria,12,26,High
January,Lab,12,26,Medium
January,Fee Counter,12,26,High
January,Bank,12,26,High
January,Admission Cell,12,26,Low
January,Library,13,26,Low
January,Cafeteria,13,26,High
January,Lab,13,26,Medium
January,Fee Counter,13,26,High
January,Bank,13,26,High
January,Admission Cell,13,26,Low
January,Library,14,26,Low
January,Cafeteria,14,26,High
January,Lab,14,26,Low
January,Fee Counter,14,26,High
January,Bank,14,26,High
January,Admission Cell,14,26,Low
January,Library,15,26,Low
January,Cafeteria,15,26,Medium
January,Lab,15,26,Low
January,Fee Counter,15,26,High
January,Bank,15,26,High
January,Admission Cell,15,26,Low
January,Library,16,26,Low
January,Cafeteria,16,26,Low
January,Lab,16,26,Low
January,Fee Counter,16,26,High
January,Bank,16,26,High
January,Admission Cell,16,26,Low
January,Library,17,26,Low
January,Cafeteria,17,26,Low
January,Lab,17,26,Low
January,Fee Counter,17,26,High
January,Bank,17,26,High
January,Admission Cell,17,26,Low
January,Library,9,27,Low
January,Cafeteria,9,27,Low
January,Lab,9,27,Medium
January,Fee Counter,9,27,High
January,Bank,9,27,High
January,Admission Cell,9,27,Low
January,Library,10,27,Low
January,Cafeteria,10,27,Medium
January,Lab,10,27,Medium
January,Fee Counter,10,27,High
January,Bank,10,27,High
January,Admission Cell,10,27,Low
January,Library,11,27,Medium
January,Cafeteria,11,27,Medium
January,Lab,11,27,Medium
January,Fee Counter,11,27,High
January,Bank,11,27,High
January,Admission Cell,11,27,Low
January,Library,12,27,Medium
January,Cafeteria,12,27,High
January,Lab,12,27,Medium
January,Fee Counter,12,27,High
January,Bank,12,27,High
January,Admission Cell,12,27,Low
January,Library,13,27,Low
January,Cafeteria,13,27,High
January,Lab,13,27,Medium
January,Fee Counter,13,27,High
January,Bank,13,27,High
January,Admission Cell,13,27,Low
January,Library,14,27,Low
January,Cafeteria,14,27,High
January,Lab,14,27,Low
January,Fee Counter,14,27,High
January,Bank,14,27,High
January,Admission Cell,14,27,Low
January,Library,15,27,Low
January,Cafeteria,15,27,Medium
January,Lab,15,27,Low
January,Fee Counter,15,27,High
January,Bank,15,27,High
January,Admission Cell,15,27,Low
January,Library,16,27,Low
January,Cafeteria,16,27,Low
January,Lab,16,27,Low
January,Fee Counter,16,27,High
January,Bank,16,27,High
January,Admission Cell,16,27,Low
January,Library,17,27,Low
January,Cafeteria,17,27,Low
January,Lab,17,27,Low
January,Fee Counter,17,27,High
January,Bank,17,27,High
January,Admission Cell,17,27,Low
January,Library,9,28,Low
January,Cafeteria,9,28,Low
January,Lab,9,28,Medium
January,Fee Counter,9,28,High
January,Bank,9,28,High
January,Admission Cell,9,28,Low
January,Library,10,28,Low
January,Cafeteria,10,28,Medium
January,Lab,10,28,Medium
January,Fee Counter,10,28,High
January,Bank,10,28,High
January,Admission Cell,10,28,Low
January,Library,11,28,Medium
January,Cafeteria,11,28,Medium
January,Lab,11,28,Medium
January,Fee Counter,11,28,High
January,Bank,11,28,High
January,Admission Cell,11,28,Low
January,Library,12,28,Medium
January,Cafeteria,12,28,High
January,Lab,12,28,Medium
January,Fee Counter,12,28,High
January,Bank,12,28,High
January,Admission Cell,12,28,Low
January,Library,13,28,Low
January,Cafeteria,13,28,High
January,Lab,13,28,Medium
January,Fee Counter,13,28,High
January,Bank,13,28,High
January,Admission Cell,13,28,Low
January,Library,14,28,Low
January,Cafeteria,14,28,High
January,Lab,14,28,Low
January,Fee Counter,14,28,High
January,Bank,14,28,High
January,Admission Cell,14,28,Low
January,Library,15,28,Low
January,Cafeteria,15,28,Medium
January,Lab,15,28,Low
January,Fee Counter,15,28,High
January,Bank,15,28,High
January,Admission Cell,15,28,Low
January,Library,16,28,Low
January,Cafeteria,16,28,Low
January,Lab,16,28,Low
January,Fee Counter,16,28,High
January,Bank,16,28,High
January,Admission Cell,16,28,Low
January,Library,17,28,Low
January,Cafeteria,17,28,Low
January,Lab,17,28,Low
January,Fee Counter,17,28,High
January,Bank,17,28,High
January,Admission Cell,17,28,Low
January,Library,9,29,Low
January,Cafeteria,9,29,Low
January,Lab,9,29,Medium
January,Fee Counter,9,29,High
January,Bank,9,29,High
January,Admission Cell,9,29,Low
January,Library,10,29,Low
January,Cafeteria,10,29,Medium
January,Lab,10,29,Medium
January,Fee Counter,10,29,High
January,Bank,10,29,High
January,Admission Cell,10,29,Low
January,Library,11,29,Medium
January,Cafeteria,11,29,Medium
January,Lab,11,29,Medium
January,Fee Counter,11,29,High
January,Bank,11,29,High
January,Admission Cell,11,29,Low
January,Library,12,29,Medium
January,Cafeteria,12,29,High
January,Lab,12,29,Medium
January,Fee Counter,12,29,High
January,Bank,12,29,High
January,Admission Cell,12,29,Low
January,Library,13,29,Low
January,Cafeteria,13,29,High
January,Lab,13,29,Medium
January,Fee Counter,13,29,High
January,Bank,13,29,High
January,Admission Cell,13,29,Low
January,Library,14,29,Low
January,Cafeteria,14,29,High
January,Lab,14,29,Low
January,Fee Counter,14,29,High
January,Bank,14,29,High
January,Admission Cell,14,29,Low
January,Library,15,29,Low
January,Cafeteria,15,29,Medium
January,Lab,15,29,Low
January,Fee Counter,15,29,High
January,Bank,15,29,High
January,Admission Cell,15,29,Low
January,Library,16,29,Low
January,Cafeteria,16,29,Low
January,Lab,16,29,Low
January,Fee Counter,16,29,High
January,Bank,16,29,High
January,Admission Cell,16,29,Low
January,Library,17,29,Low
January,Cafeteria,17,29,Low
January,Lab,17,29,Low
January,Fee Counter,17,29,High
January,Bank,17,29,High
January,Admission Cell,17,29,Low
January,Library,9,30,Low
January,Cafeteria,9,30,Low
January,Lab,9,30,Medium
January,Fee Counter,9,30,High
January,Bank,9,30,High
January,Admission Cell,9,30,Low
January,Library,10,30,Low
January,Cafeteria,10,30,Medium
January,Lab,10,30,Medium
January,Fee Counter,10,30,High
January,Bank,10,30,High
